"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0026829182603564637,"-",21275668,"USD"
"DE","DEERE + CO","244199105","2261203",0.00267472399498483,"-",3093056,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0026684959540689964,"-",16817887,"USD"
"T","AT+T INC","00206R102","2831811",0.0026035606428535924,"-",84429626,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.0025665317457418263,"-",4445302,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0025638768436847567,"-",4794224,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.002532696715766385,"-",8719106,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.002498053238172062,"-",3727531,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.002490018666157245,"-",8887279,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.002461862731183581,"-",7330669,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0024290357655230425,"-",20029005,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0024173182654666507,"-",25750071,"USD"
"PFE","PFIZER INC","717081103","2684703",0.00241603073777732,"-",70341149,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002390280183990701,"-",6494532,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0023748697750579336,"-",9745625,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0023125793850647986,"-",14812551,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002296120988477925,"-",1775713,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0021874197166600693,"-",12747945,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0021846450445853873,"-",13620904,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.002131008038364732,"-",25185438,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.002114629488456266,"-",4355854,"USD"
"-","US DOLLAR","999USDZ92","-",0.0021023031574770126,"-",1724820806.9,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002083369513859487,"-",7714780,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0019666236891920136,"-",3124879,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0019546067640915914,"-",12979741,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0019132262230065827,"-",11717625,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0018782134545246218,"-",25199821,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0018451369679940578,"-",3724062,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.001841943100857733,"-",1556005,"USD"
"GLW","CORNING INC","219350105","2224701",0.00183984712554952,"-",9771438,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.001806261616444104,"-",7557022,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0017748120059861057,"-",7168466,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0017668073764756916,"-",4324355,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.001758692957782466,"-",9255329,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0017314053554364907,"-",20602207,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0017160847740169327,"-",15766562,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.001685992557091872,"-",7537401,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.001655551010948776,"-",7599223,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0016503210535130442,"-",15769802,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0016372960640977194,"-",3458739,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0016261774141293887,"-",3549870,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.001613641485619314,"-",14063098,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0016119247820335393,"-",6911033,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0016020637172501362,"-",2505149,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0015743669006773194,"-",4898674,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0015644359700503093,"-",17684388,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0015408013532415058,"-",1218264,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0015406017365454854,"-",1435520,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0015363598817550541,"-",4914591,"USD"
"BNY","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0015226861380776633,"-",8355809,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.001461543544086645,"-",4428028,"USD"
"HOOD","ROBINHOOD MARKETS INC   A","770700102","BP0TQN6",0.0014595074537872377,"-",9759115,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0014432786164007873,"-",2709122,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0014430889805395679,"-",14184379,"USD"
"VRT","VERTIV HOLDINGS CO A","92537N108","BL3LWS8",0.0014394858991764014,"-",4747217,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0014361023961788572,"-",4895267,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0014342759034102716,"-",4304095,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0014326689890073081,"-",1851354,"USD"
"USB","US BANCORP","902973304","2736035",0.0013693605538644693,"-",19211358,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.001369160937168449,"-",4910036,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0013454963778552424,"-",9255526,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0013432906133642182,"-",4919413,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0013382303301201035,"-",9616717,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0013262233858544821,"-",7457800,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0013190571464673534,"-",6921742,"USD"
"MMM","3M CO","88579Y101","2595708",0.0013179592546392418,"-",6349467,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0013133181664567698,"-",3138389,"USD"
"CSX","CSX CORP","126408103","2160753",0.0013119208495846277,"-",22808978,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0013083976148998695,"-",15095863,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0013066509688096917,"-",4062583,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.001297059386565916,"-",2670017,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0012938854810991933,"-",6866938,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0012838447612893722,"-",3341232,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.001279213653941701,"-",3395529,"USD"
"DDOG","DATADOG INC   CLASS A","23804L103","BKT9Y49",0.001265889239482346,"-",4129734,"USD"
"LITE","LUMENTUM HOLDINGS INC","55024U109","BYM9ZP2",0.0012474945609440753,"-",1092315,"USD"
"HPE","HEWLETT PACKARD ENTERPRISE","42824C109","BYVYWS0",0.0012384718862839576,"-",16301862,"USD"
"MRSH","MARSH + MCLENNAN COS","571748102","2567741",0.0012219735663578795,"-",5884260,"USD"
"BE","BLOOM ENERGY CORP  A","093712107","BDD1BB8",0.0012180510982810807,"-",3631470,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.001201762375885824,"-",5951837,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0011989877038111418,"-",5760058,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0011975504635997956,"-",43570884,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0011887773098097035,"-",2361210,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0011797047309755806,"-",1207102,"USD"
"INTU","INTUIT INC","461202103","2459020",0.00117723946477973,"-",3367715,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.001176630633856868,"-",15712168,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.001161389899115718,"-",4583689,"USD"
"WBD","WARNER BROS DISCOVERY INC","934423104","BM8JYX3",0.001160661298175244,"-",30957561,"USD"
"SLB","SLB LTD","806857108","2779201",0.0011550620498518745,"-",18269944,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.001143424396473891,"-",2037429,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.001128213604237144,"-",2632185,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0011280239683759245,"-",2568000,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0011259778972417165,"-",3948194,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0011181129994185166,"-",6467468,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.001117673842687272,"-",2808885,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0011028223605033614,"-",10801013,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0010837589660334227,"-",1694770,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0010782495452232622,"-",9232351,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0010702349348780471,"-",4639212,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.001067639917829783,"-",5605621,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0010654241725039579,"-",3258349,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0010650149582771163,"-",3195765,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0010637573730921882,"-",2770562,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0010605934484602666,"-",1836349,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0010473488806793196,"-",3105259,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.001044384572743418,"-",9975040,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.001037198371686687,"-",2769888,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0010348628563432497,"-",1650495,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0010295031480551046,"-",9829543,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.0010162386186045556,"-",4578358,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516205","BN7RHC5",0.0010149810334196276,"-",3917462,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0010128151922678074,"-",8548035,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0010028543191363942,"-",607008,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0009929134076745833,"-",4243521,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.000992733752648165,"-",3989437,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0009708657435991409,"-",6727531,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0009698876217886414,"-",17833690,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0009656956711722151,"-",1815195,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0009653563227889807,"-",767472,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0009643083351348739,"-",2714107,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0009634000791679816,"-",2754333,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0009585992976286935,"-",4334384,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.000944436493046053,"-",17646440,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0009421109585374164,"-",5167478,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009327489354940642,"-",3569494,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0009255926769417365,"-",24207767,"USD"
"TER","TERADYNE INC","880770102","2884183",0.0009174483157441082,"-",1934304,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.0009163005197419914,"-",680162,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0009120387032819581,"-",2643986,"USD"
"KEYS","KEYSIGHT TECHNOLOGIES IN","49338L103","BQZJ0Q9",0.0009111304473150655,"-",2115493,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0008960194634263288,"-",2610568,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0008955104408514769,"-",2352736,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0008923165737151521,"-",3109478,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.000888963013222011,"-",6506769,"USD"
"COHR","COHERENT CORP","19247G107","BNG8Z81",0.0008861683794777269,"-",2418662,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0008845315225703603,"-",3160186,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0008829645315066011,"-",5825192,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0008821261413833158,"-",14193661,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0008677637201046551,"-",12268728,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0008610466182835719,"-",15030550,"USD"
"FIX","COMFORT SYSTEMS USA INC","199908104","2036047",0.0008604377873607099,"-",434184,"USD"
"OKE","ONEOK INC","30609A109","BWJJFW8",0.0008595993972374247,"-",7789439,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0008591802021757822,"-",3060815,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.000855806680013039,"-",3111505,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008513352660221841,"-",2834138,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0008503072400376797,"-",8185267,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0008403164244018636,"-",2791441,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008274611091781561,"-",534271,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0008107432108864558,"-",10874075,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0008064115285828154,"-",8226992,"USD"
"DVN","DEVON ENERGY CORP","25179M103","2480677",0.0007923086090089809,"-",13531267,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0007908114837888286,"-",11667209,"USD"
"HONA","HONEYWELL AEROSPACE INC","43849R105","BN7RHB4",0.0007798724888469161,"-",3917462,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0007778962835563151,"-",6566025,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0007727262111293894,"-",5501820,"USD"
"SRE","SEMPRA","816851109","2138158",0.0007718179551624969,"-",8082912,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0007714586451096605,"-",2860488,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.000763244418068425,"-",48392696,"USD"
"CIEN","CIENA CORP","171779309","B1FLZ21",0.0007567668562825662,"-",1744498,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0007534232766242262,"-",7119806,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0007451791070785878,"-",3349656,"USD"
"STT","STATE STREET CORP","857477103","2842040",0.0007410769839753705,"-",3378785,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0007399092263036518,"-",2077379,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0007293095797449736,"-",7319325,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.0007256965175470062,"-",1375390,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0007247283765713078,"-",2073729,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0007168534979133069,"-",2045138,"USD"
"FITB","FIFTH THIRD BANCORP","316773100","2336747",0.0007043075885684309,"-",11179013,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0007040281251940025,"-",3493934,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.000696482614084435,"-",200970,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0006959236873355782,"-",5753950,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0006909232891002696,"-",2610461,"USD"
"CVNA","CARVANA CO","146869102","BYQHPG3",0.0006904042856906168,"-",8857498,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0006825892920414221,"-",10163818,"USD"
"HUM","HUMANA INC","444859102","2445063",0.000678028050537358,"-",1484300,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0006731773648240648,"-",10518123,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0006716403162647086,"-",2303584,"USD"
"VTR","VENTAS INC","92276F100","2927925",0.0006678675607099248,"-",6324418,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0006656917387233036,"-",1086261,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0006648034444260132,"-",7719178,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0006641846326683502,"-",2750352,"USD"
"VMRK","VIVMARK RESIDENTIAL","29476L107","2319157",0.0006609907655320253,"-",8848253,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0006606813596531939,"-",2023643,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0006565692557151757,"-",4937913,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.000654143912858529,"-",3889880,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0006517285508366833,"-",14832464,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0006512095474270306,"-",16822330,"USD"
"FERG","FERGUSON ENTERPRISES INC","31488V107","BS6VHW3",0.0006430252628901982,"-",2385340,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006333737956376167,"-",5444764,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0006312578586598014,"-",12728269,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006277945089838492,"-",8979549,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0006257384570148401,"-",2409128,"USD"
"IBKR","INTERACTIVE BROKERS GRO CL A","45841N107","B1WT4X2",0.0006234628266802086,"-",5586706,"USD"
"FLEX","FLEX LTD","Y2573F102","2353058",0.0006223449731824949,"-",4546723,"USD"
"WAT","WATERS CORP","941848103","2937689",0.0006215664680680158,"-",1212541,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0006207879629535366,"-",975671,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0006201891128654757,"-",15555871,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0006160869897622584,"-",6692222,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0006095695046371957,"-",899984,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.0006080124944082373,"-",1842429,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0006077529927034109,"-",4240353,"USD"
"XYZ","BLOCK INC","852234103","BYNZGK1",0.0006070144109281357,"-",6668731,"USD"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0005966543044046821,"-",5958821,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0005939295365040049,"-",6447228,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0005824016723088326,"-",3502875,"USD"
"ILMN","ILLUMINA INC","452327109","2613990",0.0005794872685469362,"-",1861697,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0005792776710161149,"-",2470427,"USD"
"NTAP","NETAPP INC","64110D104","2630643",0.0005789383226328804,"-",2419310,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0005768024239854631,"-",3365085,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0005703248621996043,"-",2520440,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0005700553796599769,"-",4558043,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0005559125367469385,"-",5912556,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0005501735567363549,"-",1001722,"USD"
"P","EVERPURE INC A","74624M102","BYZ62T3",0.0005477581947145092,"-",4098552,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0005450633693182351,"-",2167469,"USD"
