"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0005533633583970324,"-",5881259,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0005499023366688081,"-",1787288,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0005486119557354526,"-",2485985,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0005471315186956341,"-",2368518,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0005457811200444483,"-",4050632,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.000544450727299206,"-",542528,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005403495165807898,"-",3630638,"USD"
"JBL","JABIL INC","466313103","2471789",0.0005397093275905981,"-",1287524,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.000533507496748115,"-",1654730,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005333674554065105,"-",24738909,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.0005332074081589626,"-",1397064,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005256151668534069,"-",3975304,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.0005187631440677602,"-",1832274,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.0005145819097255701,"-",2258084,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0005138016793937738,"-",4246966,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0005122112098712661,"-",2714490,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.000495466266596562,"-",5335629,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0004939258118389129,"-",732924,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.0004925654102347554,"-",2469555,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0004894845007194574,"-",5551721,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.0004886542556228024,"-",4693460,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.0004883441640806783,"-",1152836,"USD"
"EQT","EQT CORP","26884L109","2319414",0.00048468308329301893,"-",7632872,"USD"
"KR","KROGER CO","501044101","2497406",0.00048245242478031945,"-",6922704,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.00048024177217356333,"-",565493,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.00047690078588099997,"-",4782645,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.00047357980549438,"-",2577919,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0004638669381588138,"-",4341630,"USD"
"CASY","CASEY S GENERAL STORES INC","147528103","2179414",0.00046275661037894995,"-",451700,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.00046190635937635153,"-",5716934,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.00046091606703214857,"-",1804317,"USD"
"RMD","RESMED INC","761152107","2732903",0.0004608860581732333,"-",1770173,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.00046071600797271365,"-",5160708,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.00045919555912100814,"-",2117083,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0004566848179250997,"-",5116270,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.00045144327056790434,"-",3376362,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.0004505229988945037,"-",1279694,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.0004444011916757946,"-",1436770,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.0004376491984198655,"-",13322742,"USD"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.000436248785003821,"-",2538900,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.0004328177721345119,"-",2553073,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.0004327177426047944,"-",2573904,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.00043070714905747324,"-",245269,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.0004287865820868979,"-",2900917,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.00042864654074529346,"-",1931407,"USD"
"DOV","DOVER CORP","260003108","2278407",0.0004265759294801419,"-",1644688,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.00042561564599485414,"-",4682505,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.00042363506130644826,"-",2026248,"USD"
"FISV","FISERV INC","337738108","2342034",0.0004189936911275578,"-",6507689,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.00041847353757302694,"-",2690899,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.00041227170673054396,"-",11167814,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.00041021109841836407,"-",1888049,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.00040972095372274854,"-",5783297,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.0004073802627273597,"-",645170,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.00040723021843278354,"-",4583022,"USD"
"HSY","HERSHEY CO/THE","427866108","2422806",0.00040595984340537175,"-",1812212,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.0004024588098652603,"-",1310176,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.00040211870946422096,"-",10414717,"USD"
"PPL","PPL CORP","69351T106","2680905",0.0003999680745752954,"-",9181600,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.0003992678678672731,"-",10191712,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.00039881773498354455,"-",7980371,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.00039757736881504787,"-",2720081,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.0003963269996935796,"-",4105025,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.0003961169376811729,"-",2383004,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.0003958668638568792,"-",4695985,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.00039552676345583983,"-",1350803,"USD"
"CPRT","COPART INC","217204106","2208073",0.00039409634118088,"-",10816033,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.0003925058716583723,"-",1001063,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0003906853342175144,"-",1695669,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.0003850936835063079,"-",797765,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.0003798821450080278,"-",6404974,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.00037948202688915794,"-",2324345,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.0003768012354927298,"-",1599033,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.00037502070986375886,"-",862174,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0003736302994006861,"-",2574622,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.0003704793692145858,"-",6352957,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.0003689589203628803,"-",531428,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.0003669883386274462,"-",1397505,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.000366248120107537,"-",2614768,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.0003657979872238083,"-",2884189,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.00036419751474832884,"-",3478014,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.00036205688281237505,"-",2996982,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.00036165676469350515,"-",282689,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.00036153672925784425,"-",999106,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.0003553949161331917,"-",2210066,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.00035044345441217703,"-",1596268,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.0003491930852907087,"-",1196982,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.00034466174759450736,"-",5963033,"USD"
"EQR","EQUITY RESIDENTIAL","29476L107","2319157",0.000342861216059593,"-",4161248,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.00033980031245023844,"-",1080308,"USD"
"FFIV","F5 INC","315616102","2427599",0.0003381298193039567,"-",687721,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.00033407862335039926,"-",2398086,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.0003332383753007726,"-",2921847,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.00033144784671882983,"-",6308239,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.0003295272797482545,"-",3123069,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.000329427250218537,"-",5602954,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.00032937723545367826,"-",6448235,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.0003274466655301312,"-",3752568,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.0003265163909037587,"-",3008405,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.0003258862048665386,"-",1453116,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.0003251059745347424,"-",10451934,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.0003233354518587432,"-",632169,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.00031592326370667885,"-",8764966,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.0003156731898823852,"-",3588820,"USD"
"KEY","KEYCORP","493267108","2490911",0.0003140527115009622,"-",11246916,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.0003132824841221377,"-",4309927,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.00031216215338930207,"-",3557367,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.00030542016308634476,"-",5834623,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.00030119891693226755,"-",2033659,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.00030021862754103643,"-",2837709,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.00029973848579839253,"-",908648,"USD"
"TPL","TEXAS PACIFIC LAND CORP","88262P102","BM99VY2",0.00029577731642158083,"-",706782,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0002951471303843608,"-",6512755,"USD"
"DD","DUPONT DE NEMOURS INC","26614N201","BW60F13",0.0002937667228742597,"-",1678443,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.00029254636261170664,"-",1294003,"USD"
"L","LOEWS CORP","540424108","2523022",0.0002922662799284977,"-",2059320,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.0002886952257175841,"-",1411417,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.000288185075116025,"-",2813500,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.0002865445908286585,"-",14196778,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.0002845740090932244,"-",2627019,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.0002838637994322304,"-",1702050,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.00028206326789731597,"-",3720677,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.00028002266549107967,"-",2360890,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.00027987262119650344,"-",1679711,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.0002774519065773407,"-",783943,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.0002744310147798732,"-",8733060,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.00027173021747750153,"-",6400356,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.00026898940836324293,"-",581590,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.0002670988502515828,"-",3134300,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.0002638778993946803,"-",1438291,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.00026337775174609297,"-",1874860,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.0002626375332261837,"-",6867597,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.000260176806795134,"-",903297,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.0002601067861243318,"-",1559030,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.00025943658827522474,"-",1535142,"USD"
"NVR","NVR INC","62944T105","2637785",0.0002575260242576211,"-",32805,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.00025675579687879657,"-",1440702,"USD"
"PTC","PTC INC","69370C100","B95N910",0.0002557955133935089,"-",1409685,"USD"
"BALL","BALL CORP","058498106","2073022",0.00025324476038571345,"-",3248991,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.0002488434610781449,"-",6669857,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.0002473130092734676,"-",8230325,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.00024646275827086914,"-",646942,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.0002454924718326097,"-",3443026,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.0002421114737281593,"-",1897072,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.00024172135856226115,"-",2399615,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.00024091111937154968,"-",1774095,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.00023970076206196832,"-",6689202,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.0002354194981900607,"-",1419970,"USD"
"FDXF","FEDEX FREIGHT HOLDING CO","314352105","BVSVT37",0.000235209436177654,"-",1322629,"USD"
"MAS","MASCO CORP","574599106","2570200",0.00023518943027171053,"-",2470012,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.00023263867726391508,"-",2117541,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.00023152834948405118,"-",3162783,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.0002314883376721642,"-",1437255,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.000229797838619939,"-",472935,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.00022247567704462035,"-",482978,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.00022239565342084636,"-",7773006,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.00022215558254952444,"-",8446494,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.00022136534926475644,"-",1662612,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.0002170840853928488,"-",2380571,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.00021520353023416042,"-",1036909,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.00021517352137524518,"-",604930,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.0002143032644667032,"-",6331923,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.00021401317883052256,"-",947587,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.00021033209213691976,"-",5421690,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.00020864159308469455,"-",386194,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.0002079713952355875,"-",2844773,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.00020666100839628867,"-",1726123,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.00020461040303708058,"-",3638960,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.00020312996599726205,"-",933235,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.00020227971499466358,"-",3109096,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.00020188959982876545,"-",1278137,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.000199418870444744,"-",4313775,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.00019739827394445116,"-",514272,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.00019316702483740224,"-",587850,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.00019214672363428409,"-",1301699,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.0001918066232332447,"-",1361730,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.00019164657598569673,"-",1483645,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.00019149653169112056,"-",2434450,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.00019122645196088337,"-",1020272,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.00019079632498309826,"-",478635,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.00019053624820583283,"-",2011100,"USD"
"HAS","HASBRO INC","418056107","2414580",0.00018702521171274971,"-",1627885,"USD"
"IT","GARTNER INC","366651107","2372763",0.00018633500795769918,"-",817224,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.00018555477762590295,"-",711727,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.00018514465655406135,"-",4983817,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.0001836642195142428,"-",1479809,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.00018309405119485325,"-",1796158,"USD"
"ECHO","ECHOSTAR CORP A","278768106","B2NC471",0.00018236383562791574,"-",1648722,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.00018080337496432323,"-",1616104,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.0001760519723027435,"-",768155,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.0001715606464184292,"-",804172,"USD"
"UDR","UDR INC","902653104","2727910",0.00017025025957913037,"-",3608058,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.00016997017689592144,"-",1913973,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.00016864978710365088,"-",1226507,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.00016692927919251043,"-",1972438,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.0001660890311428837,"-",866918,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.00016537882148188966,"-",3584458,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.00016108755465701031,"-",373641,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.00015922700540426543,"-",1835361,"USD"
"AES","AES CORP","00130H105","2002479",0.00015748649158718147,"-",8703045,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.00015739646501043572,"-",2585792,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.00015600605454736295,"-",4452807,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.00015594603682953244,"-",444530,"USD"
"BEN","FRANKLIN RESOURCES INC","354613101","2350684",0.0001552258242155667,"-",3741775,"USD"
"BXP","BXP INC","101121101","2019479",0.00015445559683674218,"-",1803614,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.00014658327284797746,"-",845218,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.00014036143609955095,"-",962632,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.00013867093704732575,"-",650445,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.00013341938673715867,"-",5641708,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.00012887804608798564,"-",1023090,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.0001279277655556697,"-",1181575,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.00012644732851585115,"-",2314682,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.00012041554787388785,"-",1312410,"USD"
"FOX","FOX CORP CLASS B","35137L204","BJJMGY5",0.00011960530868317637,"-",1707223,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.00011652439916787835,"-",1907031,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.00011068267463237822,"-",3907014,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00010940229665199464,"-",3559271,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.00010736169424575828,"-",1365905,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.00010431079358937552,"-",1957873,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.00009614838396443014,"-",309860,"USD"
"DVA","DAVITA INC","23918K108","2898087",0.00008849612494104385,"-",391996,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.0000883360776934959,"-",5210733,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",0.00007199125253766165,"-",2054912,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",0.000059337517028401955,"-",1488483,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",0.000043302783414691856,"-",3835183,"USD"
"2602335D","CONTRA HOLOGIC INCORPO","436CVR021","-",3.000885891524037e-8,"-",2578626,"USD"
