"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.00055767282284582,"-",6100959,"USD"
"NTAP","NETAPP INC","64110D104","2630643",0.0005511994237934455,"-",2419187,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0005482778897543522,"-",23506342,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0005412742122633753,"-",4063496,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.0005303985016452439,"-",1401486,"USD"
"EQT","EQT CORP","26884L109","2319414",0.000529508034078534,"-",7657126,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.000527967225030519,"-",4708462,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005268466366319627,"-",3987967,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0005226444301373765,"-",4260611,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0005204132585938224,"-",2240498,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0005175017298082878,"-",1792983,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005175017298082878,"-",3642162,"USD"
"UAL","UNITED AIRLINES HOLDINGS INC","910047109","B4QG225",0.0005171815616944145,"-",3973541,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.0005147803008403653,"-",2265253,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0005131294340032064,"-",1588389,"USD"
"RMD","RESMED INC","761152107","2732903",0.0005110883622772645,"-",1775801,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005069261767969126,"-",24817567,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0005049751523529976,"-",5352580,"USD"
"KR","KROGER CO","501044101","2497406",0.0005005528302801234,"-",6944858,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.0004978013855515254,"-",544270,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0004932189794217148,"-",5132551,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.0004912679549777997,"-",1283781,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.00048788617927501376,"-",5569403,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.00048648544377681834,"-",1810190,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.0004834338414414641,"-",1660134,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.00048119266464435146,"-",1156521,"USD"
"JBL","JABIL INC","466313103","2471789",0.0004806323704450733,"-",1291611,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0004715576054674789,"-",26961004,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.00046588462669978756,"-",10224140,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.0004653743587683021,"-",5735158,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.00046183249900857943,"-",735269,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.0004583706812773251,"-",2123783,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.0004575002242177323,"-",5801716,"USD"
"CCL","CARNIVAL CORP LTD","G2004J103","BVV7RC7",0.000453538143808551,"-",15694594,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.00045076668857283586,"-",2586093,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.00044700471323482534,"-",3387082,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.00044676458714942044,"-",2582078,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.00044021114606857773,"-",2699475,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.0004389604893737604,"-",5177123,"USD"
"CPRT","COPART INC","217204106","2208073",0.0004382000901033115,"-",10850404,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.00043650920225191846,"-",11203659,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.0004336076787199423,"-",4797854,"USD"
"CASY","CASEY S GENERAL STORES INC","147528103","2179414",0.00043226697474309814,"-",453107,"USD"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.00043109636007674913,"-",2547001,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.0004308462287377857,"-",567302,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.0004271042639068922,"-",1937571,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.00042462296102437465,"-",13365153,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.0004240626668250965,"-",2032747,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.000421191159053796,"-",246073,"USD"
"FISV","FISERV INC","337738108","2342034",0.00041962033424510544,"-",6528392,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.0004125466199792187,"-",4697379,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.0004092749020655766,"-",1004273,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.00040860455007715453,"-",2390575,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0004044023435825683,"-",4355432,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.0004032117184091023,"-",4597628,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.00040301161333793154,"-",800311,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.0004014708042899166,"-",1894079,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.00039825911789762567,"-",1441326,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.0003981990863762745,"-",1355091,"USD"
"HSY","HERSHEY CO/THE","427866108","2422806",0.0003980289970657793,"-",1817974,"USD"
"PPL","PPL CORP","69351T106","2680905",0.00039495738422330804,"-",9210812,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.00039307639655430276,"-",8005764,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.00039250609710146607,"-",4118090,"USD"
"DOV","DOVER CORP","260003108","2278407",0.0003898246891477777,"-",1649914,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0003893144212162923,"-",283560,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.00038782363843607,"-",1604125,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.00038696318663003574,"-",2910163,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.0003806798873952735,"-",10447815,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.0003764076441257776,"-",2477394,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.00037592739195496774,"-",1401927,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.0003754271292770408,"-",3017986,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.000373906330736143,"-",1601360,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.0003736561993971795,"-",3489069,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.00037237552694168656,"-",2728724,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.0003679532048688126,"-",2561180,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.00036596215941066333,"-",6373302,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.0003645514186589095,"-",2931160,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.0003643713240948557,"-",864921,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.00036326074094985796,"-",2217101,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.0003631206674000384,"-",6425342,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.00036297058859666035,"-",3006496,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.00036186000545166254,"-",533103,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.0003595287813725231,"-",1002255,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.00035787791453536426,"-",2893368,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.0003571475310255909,"-",2331715,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.0003569374207008616,"-",647247,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.00035558671147045896,"-",2623076,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0003518447466395655,"-",2582796,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.00034458093255606653,"-",4710926,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.0003430401235080516,"-",1200801,"USD"
"FFIV","F5 INC","315616102","2427599",0.00033962833204459003,"-",689932,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.0003376572970935579,"-",1457739,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.0003374271762617115,"-",10485093,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.000334315542405006,"-",3132985,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0003339553532768986,"-",6533458,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.0003331749434993327,"-",8792966,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.00032728184915335344,"-",2405724,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.00032642139734731913,"-",1314330,"USD"
"TPL","TEXAS PACIFIC LAND CORP","88262P102","BM99VY2",0.0003263013343046167,"-",709060,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.00032141877056804987,"-",6328272,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.00032038822945152046,"-",5620910,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.00031985795101291783,"-",3568690,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.0003189274624319738,"-",2846754,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.00031825711044355167,"-",3764561,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.00031772683200494915,"-",1415906,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.0003172665903412564,"-",2040158,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.0003172665903412564,"-",1880823,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.0003146151981482437,"-",6889439,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.00030888218785920114,"-",1083725,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.00030489009168934426,"-",1298090,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.0003032892511199781,"-",3600210,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.0003007279062089922,"-",634179,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.0002982365980729161,"-",5853249,"USD"
"KEY","KEYCORP","493267108","2490911",0.0002976863091271965,"-",11282694,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.00029462470153828374,"-",14242046,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.0002933940553505835,"-",6468804,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.0002928537716584224,"-",2368394,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.0002924135405018467,"-",1563988,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.0002908227051860391,"-",911529,"USD"
"RDDT","REDDIT INC CL A","75734B100","BMVNLY2",0.00028676057224127243,"-",1593764,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.0002862302938026699,"-",2822589,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.00028264841302871315,"-",1685071,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.00028039723097804197,"-",5981994,"USD"
"L","LOEWS CORP","540424108","2523022",0.00027937669511507104,"-",2065886,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.0002774656916853902,"-",1707477,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.0002772355708535438,"-",6420724,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.00027294331707693073,"-",786422,"USD"
"DD","DUPONT DE NEMOURS INC","26614N201","BW60F13",0.00027291330131625516,"-",1660636,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.00027128244498621337,"-",2635394,"USD"
"PTC","PTC INC","69370C100","B95N910",0.0002688211526108129,"-",1414174,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.0002666400073350515,"-",1540033,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.00026566949773987325,"-",3144350,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.0002654193664009098,"-",1442847,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.0002637284785495168,"-",3732536,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.0002630781370682118,"-",1445258,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.00025722506373646677,"-",3172833,"USD"
"NVR","NVR INC","62944T105","2637785",0.00025715502696155697,"-",32939,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.00025481379762885896,"-",8761177,"USD"
"BALL","BALL CORP","058498106","2073022",0.0002545036347685443,"-",3259309,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0002541234351333198,"-",1397358,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.0002538332827801222,"-",649019,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.00025122191160134366,"-",906178,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.0002511418695728753,"-",1667905,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.00025060158588071426,"-",6710575,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.0002494609869750409,"-",583466,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.0002477400833629722,"-",8256633,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.00024743992575621606,"-",2407247,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.00024309764571181036,"-",1441811,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.00024246731473762242,"-",6691207,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.00024156684191735397,"-",515880,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.0002384852238213241,"-",4327510,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.00023657422039164325,"-",3453947,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.0002356937580784919,"-",1779723,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.00022922035902611743,"-",1424459,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.0002281998231631465,"-",484519,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.00022374748532959688,"-",1903102,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.00021945523155298384,"-",8473227,"USD"
"MAS","MASCO CORP","574599106","2570200",0.00021653369751389062,"-",2477851,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.00021644365023186374,"-",5438909,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.00021512295676213666,"-",1366085,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.00021348209517853633,"-",1305853,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.00021197130189119703,"-",606873,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.0002106406031679114,"-",2124308,"USD"
"FDXF","FEDEX FREIGHT HOLDING CO","314352105","BVSVT37",0.00021056056113944312,"-",1326850,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.00021052054012520895,"-",3118945,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.0002099102196581381,"-",7797729,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.00020923986766971603,"-",2853818,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.0002071287591688644,"-",589726,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.00020581807095269584,"-",2388142,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.0002038570412552223,"-",1801853,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.0002037469834660784,"-",950602,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.0002027864791244587,"-",1621263,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.00020133571735847058,"-",6351956,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.00020113561228729982,"-",474409,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.000200395223523968,"-",936183,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.00019943471918234827,"-",2442458,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.00019908453530779942,"-",3650551,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.00019890444074374572,"-",4999807,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.00019646315887546234,"-",1040259,"USD"
"IT","GARTNER INC","366651107","2372763",0.0001937017088933057,"-",819837,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.00019089023264335636,"-",2017465,"USD"
"HAS","HASBRO INC","418056107","2414580",0.0001893394183417829,"-",1633111,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.0001882188299432266,"-",1282224,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.0001821956673009864,"-",1731617,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.0001818554886799961,"-",869665,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.0001818054624122034,"-",387400,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.00018034469539265677,"-",1484499,"USD"
"ECHO","ECHOSTAR CORP A","278768106","B2NC471",0.00017703295646478054,"-",1654015,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.0001758323260377559,"-",1488335,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.00017472174289275813,"-",770567,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.00017467171662496545,"-",480176,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.0001724005240671772,"-",1920070,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.0001701993682842987,"-",4466944,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.0001694389690138498,"-",445937,"USD"
"UDR","UDR INC","902653104","2727910",0.00016600716704327109,"-",3619515,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.00016217515493035085,"-",1230393,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.0001618850025771532,"-",3595848,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.00016113460856026284,"-",714005,"USD"
"AES","AES CORP","00130H105","2002479",0.00016041423030404805,"-",8730716,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.0001587133371990965,"-",374847,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.00015650217616265948,"-",847898,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.00015552166131392272,"-",806785,"USD"
"BEN","FRANKLIN TEMPLETON INC","354613101","2350684",0.00015457116222586156,"-",3753875,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.00015439106766180786,"-",1841190,"USD"
"BXP","BXP INC","101121101","2019479",0.0001509392551841121,"-",1809376,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.00014879813092258485,"-",1978736,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.00014472599272425966,"-",2594033,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.00014059382300458327,"-",965714,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.0001386027775464341,"-",652522,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.0001305285379246935,"-",1185327,"USD"
"FOX","FOX CORP   CLASS B","35137L204","BJJMGY5",0.00012514571151019978,"-",1712635,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.00012287451895241154,"-",1913128,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.00012081343671935261,"-",3919342,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.00011777183963755689,"-",2322119,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.00011568074164382234,"-",1026373,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.0001086270378850527,"-",5659530,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.0001028339960746589,"-",1316564,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.00009970235171083633,"-",1370260,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.00009903199972241425,"-",310865,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00009767128523845301,"-",3570594,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.00009714100679985047,"-",1964104,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.00008960705087027097,"-",5227282,"USD"
"DVA","DAVITA INC","23918K108","2898087",0.00008617524889969226,"-",393269,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",0.00006760549829504477,"-",2061589,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",0.00006358338636451229,"-",1493173,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",0.0000504965147099439,"-",3847444,"USD"
"2602335D","CONTRA HOLOGIC INCORPO","436CVR021","-",3.001576067561555e-8,"-",2578626,"USD"
