"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0005552803927414433,"-",1590264,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0005516593468023239,"-",1795108,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0005480483037525389,"-",23534142,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.0005462877952296521,"-",1661998,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005424366828358371,"-",3646462,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.0005396858882688265,"-",544920,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.000539165738023428,"-",1403136,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0005377753364059208,"-",4068296,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005351445765109251,"-",24846917,"USD"
"CCL","CARNIVAL CORP LTD","G2004J103","BVV7RC7",0.0005335941286640646,"-",15713219,"USD"
"JBL","JABIL INC","466313103","2471789",0.000532693868623952,"-",1293136,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.0005285226637714304,"-",1840278,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.0005213705978972026,"-",2267928,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005184997686581769,"-",3992692,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0005128281304054677,"-",4265550,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0005073365441607808,"-",7666176,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.0005056260500845669,"-",4714068,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.0005001444667292147,"-",2480319,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0004977037617315762,"-",5576009,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0004960432821020352,"-",2726358,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0004950429931685768,"-",736144,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.0004860303898781163,"-",1157896,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0004827194335083689,"-",5358905,"USD"
"KR","KROGER CO","501044101","2497406",0.0004805588094120987,"-",6952972,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.00047975857826533194,"-",567977,"USD"
"RMD","RESMED INC","761152107","2732903",0.00047875828933187354,"-",1777901,"USD"
"CASY","CASEY S GENERAL STORES INC","147528103","2179414",0.0004743270093566527,"-",453632,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0004705459171881798,"-",5138626,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.00046896546067331553,"-",4803529,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.0004677551110638308,"-",5741958,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.0004659845996516094,"-",2126283,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.00046467422114877886,"-",2589143,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0004622735277084786,"-",4360582,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.00046093314053764436,"-",5183248,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.0004593426811334454,"-",1812229,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.00044829949130806437,"-",1285306,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.00044401825467286224,"-",3391082,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.000442917936846058,"-",1443026,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.0004383066048628147,"-",1939871,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.00043548579007046185,"-",2585128,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.0004320948105860378,"-",2913613,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.0004303843165098239,"-",246373,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.00042688330524271936,"-",13380978,"USD"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.0004268232879067119,"-",2550032,"USD"
"DOV","DOVER CORP","260003108","2278407",0.00042470267536778004,"-",1651864,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.00042163178834206264,"-",2564205,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.00042138171610869797,"-",10236240,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.0004193711353524465,"-",4702929,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.0004182007973003002,"-",2035172,"USD"
"FISV","FISERV INC","337738108","2342034",0.0004176806470549018,"-",6536117,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.00041446971957850024,"-",5808597,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.000409038150669821,"-",11216574,"USD"
"HSY","HERSHEY CO/THE","427866108","2422806",0.00040704757569223873,"-",1820124,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.0004048869515959685,"-",2702675,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.00040345653842112296,"-",1896329,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.0004026963188316946,"-",10460165,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.0004008957987514694,"-",4603078,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.00040038565139540556,"-",648022,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.0003953441951707751,"-",1005479,"USD"
"PPL","PPL CORP","69351T106","2680905",0.0003948540535933805,"-",9221712,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.00039451395535600463,"-",1356691,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.00039449394957733543,"-",4122965,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.0003940938340039521,"-",2393400,"USD"
"CPRT","COPART INC","217204106","2208073",0.0003933536201931928,"-",10863229,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.00039307353929182444,"-",801261,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.00039263341216110275,"-",8015239,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.0003914930827769601,"-",4716501,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.0003860715167576154,"-",2731949,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.0003853913202828637,"-",1315880,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0003831306672932477,"-",1703029,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0003762686852097228,"-",2585846,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.0003746382142481856,"-",6432942,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.00037437813912548644,"-",1403577,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.0003731477837373325,"-",865946,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.0003715173127757953,"-",2334465,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.0003661857727604619,"-",2896793,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.0003656256109577252,"-",2626176,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.00036511546360166135,"-",6380741,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.00036467533647093967,"-",283885,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.0003618545216785869,"-",3493194,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.0003601940420490459,"-",1003430,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.0003583535104114824,"-",533728,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.0003577033226047344,"-",3010046,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.00035608285453253173,"-",1606025,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.00035148152543862295,"-",1202226,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.00035141150521328087,"-",2219726,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.00035119144164792005,"-",1603260,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.0003503511989438149,"-",2934635,"USD"
"FFIV","F5 INC","315616102","2427599",0.00034656010388600753,"-",690757,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.0003382376999596333,"-",1085000,"USD"
"EQR","EQUITY RESIDENTIAL","29476L107","2319157",0.0003366872521127728,"-",4179464,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.00033544689383528437,"-",2408574,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.0003295852006852179,"-",6335747,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.00032943515734519915,"-",8803422,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.0003290750533291541,"-",5989069,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.00032763463726497396,"-",6476479,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.0003266143425528464,"-",3136685,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.000324433712677907,"-",5627610,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.00032333339485110274,"-",1459464,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.00032239312325365183,"-",3021561,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.0003202525049360508,"-",10497474,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.0003194222651212803,"-",634929,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.00031852200508116776,"-",3769036,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.00031683151678362295,"-",4328787,"USD"
"KEY","KEYCORP","493267108","2490911",0.000313510557524541,"-",11296044,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.00031305042461515005,"-",3572915,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.00031238023102973296,"-",3604460,"USD"
"TPL","TEXAS PACIFIC LAND CORP","88262P102","BM99VY2",0.000304437936898073,"-",709910,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.0003038177577593288,"-",2042583,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.00030079688518028436,"-",1417581,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.00030039676960690097,"-",2850129,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.0002996165442388034,"-",5860199,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.00029824614839996533,"-",6541183,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.00029721585079850313,"-",912604,"USD"
"DD","DUPONT DE NEMOURS INC","26614N201","BW60F13",0.00029199434256585015,"-",1685711,"USD"
"L","LOEWS CORP","540424108","2523022",0.0002880331983893548,"-",2068336,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.00028793316949600895,"-",1299615,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.0002840720542128594,"-",14258878,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.0002838719964261677,"-",2825828,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.0002837219530861489,"-",2371194,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.00028238156591531467,"-",3736961,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.0002799308580283415,"-",1883048,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.0002790506037668981,"-",1709502,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.0002777602310427367,"-",1687071,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.00027638983520389865,"-",2638519,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.00027286881815812497,"-",787347,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.000272338665023392,"-",6428324,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.00027145841076194857,"-",8771516,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.00027027806982046765,"-",584166,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.0002655467031652093,"-",6897589,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.00026277590281952945,"-",3148100,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.00026245581036082275,"-",1541858,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.00026213571790211605,"-",1444547,"USD"
"PTC","PTC INC","69370C100","B95N910",0.000261655579214056,"-",1415849,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.00026141550987002595,"-",1565838,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.0002608753538459584,"-",1446958,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.000258984807761722,"-",907253,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.0002565340998747488,"-",1781823,"USD"
"NVR","NVR INC","62944T105","2637785",0.0002540133717624336,"-",32989,"USD"
"BALL","BALL CORP","058498106","2073022",0.00024989218135658485,"-",3263159,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.000245460901381364,"-",649794,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.0002450307771399769,"-",6699021,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.00024389044775583428,"-",8266297,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.00024354034662912383,"-",3176583,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.0002431102223877367,"-",2410103,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.00024187986699958285,"-",3458022,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.00024080955784078233,"-",6718550,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.00023931912732992925,"-",1905352,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.0002364883096482419,"-",474959,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.0002321570585663669,"-",2126833,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.0002317769487716527,"-",1443511,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.00023095671184621678,"-",1426134,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.00023019649225678837,"-",1669880,"USD"
"FDXF","FEDEX FREIGHT HOLDING CO","314352105","BVSVT37",0.00022978637379407043,"-",1328425,"USD"
"MAS","MASCO CORP","574599106","2570200",0.00022683552144036804,"-",2480776,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.0002233045015052598,"-",2390967,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.00021958342667279443,"-",485094,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.00021748281991253174,"-",4332635,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.00021696266966713337,"-",8483202,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.00021658255987241917,"-",7806954,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.00021619244718837038,"-",6359431,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.00021356168729337472,"-",607598,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.00021343164973202508,"-",951727,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.00021150109209045032,"-",5445334,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.00021097093895571734,"-",1041509,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.00020671971098851905,"-",1733667,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.0002045590868922488,"-",937283,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.0002043290204375534,"-",2857193,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.00020331872861476037,"-",3654876,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.00020301864193472287,"-",3122620,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.00020137816808385103,"-",516480,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.000200898029395791,"-",387850,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.00020076799183444137,"-",1283749,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.0002001378098063626,"-",590426,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.00019638672630589347,"-",1490085,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.00019461621489367205,"-",480751,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.00019418609065228491,"-",1367710,"USD"
"IT","GARTNER INC","366651107","2372763",0.0001940260444229316,"-",820812,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.00019282569770278144,"-",5005621,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0001922155214533718,"-",1024688,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.00018976481356639864,"-",2445122,"USD"
"HAS","HASBRO INC","418056107","2414580",0.00018906461131297777,"-",1635061,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.0001889045650836244,"-",1307403,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.00018812433971552683,"-",2019840,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.00018810433393685766,"-",1803978,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.00018173249343072747,"-",1623188,"USD"
"ECHO","ECHOSTAR CORP A","278768106","B2NC471",0.00018066218427192695,"-",1655990,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.00018047212937456983,"-",1486249,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.00018028207447721276,"-",714855,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.00017882165263436345,"-",771467,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.00017401026286442838,"-",807760,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.00016965900600388422,"-",1922345,"USD"
"UDR","UDR INC","902653104","2727910",0.0001670082403302194,"-",3623790,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.00016523772891799795,"-",870690,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.00016442749488189664,"-",1231843,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.00016401737641917868,"-",3600098,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.0001617767292082318,"-",1981086,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.00015975614556264575,"-",375297,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.00015830572660913104,"-",2597108,"USD"
"AES","AES CORP","00130H105","2002479",0.0001575655127983718,"-",8741041,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.00015591503605816542,"-",4472219,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.0001552248366940791,"-",446462,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.00015517482224740618,"-",1843365,"USD"
"BEN","FRANKLIN RESOURCES INC","354613101","2350684",0.00015415452753527855,"-",3758151,"USD"
"BXP","BXP INC","101121101","2019479",0.0001505234787068245,"-",1811526,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.000148392863278558,"-",848898,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.00013858002884133082,"-",966864,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.0001380998901532708,"-",653297,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.00012889723196545322,"-",1027598,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.00012862715395341946,"-",5666180,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.00012791694881066396,"-",1186727,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.0001233556312740935,"-",2324894,"USD"
"FOX","FOX CORP   CLASS B","35137L204","BJJMGY5",0.00011819414037744803,"-",1714675,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.0001161035365065199,"-",1318114,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.00011333273616084006,"-",1915403,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.00011270255413276125,"-",3923942,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00010805121059217956,"-",3574819,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.00010477026289043592,"-",1371885,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.00010231955500346275,"-",1966429,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.00009611776361602049,"-",311240,"USD"
"DVA","DAVITA INC","23918K108","2898087",0.00008850556483240185,"-",393744,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.00008575477026539116,"-",5233457,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",0.00007120056628357102,"-",2063928,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",0.00005945717420476904,"-",1494923,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",0.000043692620613464205,"-",3852019,"USD"
"2602335D","CONTRA HOLOGIC INCORPO","436CVR021","-",3.0008668003752886e-8,"-",2578626,"USD"
