"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0005641758197196484,"-",6130437,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0005632955766053027,"-",3372421,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005616451207659043,"-",3659706,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.0005603547643823748,"-",1408218,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0005530127365877182,"-",1801653,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.0005510121840551142,"-",546922,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0005496518083329435,"-",23619766,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0005478313055282738,"-",4083080,"USD"
"CCL","CARNIVAL CORP LTD","G2004J103","BVV7RC7",0.0005432300347032847,"-",15770584,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005370883384281904,"-",24937315,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.000536848272124278,"-",1596039,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005309866532037484,"-",4007245,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.0005267254763093019,"-",1668081,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.0005254951365017504,"-",2276167,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.0005245748823367526,"-",4731208,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0005104009676432534,"-",2736291,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0005086604869398879,"-",4281104,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0005043192879441373,"-",7694050,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0005004982326068637,"-",5596229,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0004936663457080212,"-",5378386,"USD"
"RMD","RESMED INC","761152107","2732903",0.0004903654340292245,"-",1784369,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.00048782473231281747,"-",738839,"USD"
"KR","KROGER CO","501044101","2497406",0.0004807427763473994,"-",6978305,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.00047657162431692006,"-",4821008,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0004740609308885021,"-",5157337,"USD"
"CASY","CASEY S GENERAL STORES INC","147528103","2179414",0.0004710901103775852,"-",455249,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.00047052995566845607,"-",2598537,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.00047043993080448895,"-",1162131,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.0004699597981966639,"-",2594522,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.0004681192898666683,"-",2133983,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.0004672690550403116,"-",5202113,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.00046544855223564196,"-",570056,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.00046437825663069883,"-",1818851,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.0004612774002051627,"-",5762902,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.0004582365603556046,"-",1290003,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.00045012431983589544,"-",3403402,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.00044705347169834834,"-",4376444,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.0004447628390485168,"-",2573522,"USD"
"FISV","FISERV INC","337738108","2342034",0.0004412718748791229,"-",6559910,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.0004390612643305955,"-",1946955,"USD"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.000432799534903545,"-",2559241,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.0004288384408889891,"-",247297,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.0004287384132623589,"-",13429719,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.0004270679518976346,"-",11257384,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.00042644778061252735,"-",2924239,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.0004255575347355186,"-",1448262,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.0004207762141825951,"-",2042641,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.00041892570308993643,"-",5829664,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.00041527469471793415,"-",4720023,"USD"
"DOV","DOVER CORP","260003108","2278407",0.00041525468919260814,"-",1657870,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.00041447447370489255,"-",804187,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.00040891293766425347,"-",10273508,"USD"
"HSY","HERSHEY CO/THE","427866108","2422806",0.0004088629238509384,"-",1826746,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.0004055119983588267,"-",4733672,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.0004043916889405685,"-",4619864,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.00040284126072780043,"-",10498203,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.00040163092644557503,"-",4137980,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.0004013608518536735,"-",2712531,"USD"
"PPL","PPL CORP","69351T106","2680905",0.0004002405424354152,"-",9255284,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.00039975040706492727,"-",650409,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.0003983100092414524,"-",1903259,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.0003972897274498244,"-",2402101,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.0003946790063947762,"-",8044422,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.0003945289649548309,"-",1009067,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.00038953758638598395,"-",1361619,"USD"
"CPRT","COPART INC","217204106","2208073",0.0003883672631544106,"-",10902730,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.0003878771277839226,"-",6456350,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.0003873669868881086,"-",2489328,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.00038351592326284597,"-",284886,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.00038158539006888316,"-",1408659,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.0003812753044263295,"-",2741882,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0003809852243091019,"-",1709189,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.00037667403360134037,"-",2595240,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.00037546369931911497,"-",3505899,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.0003707223898168435,"-",2342935,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.00036480075432033577,"-",1609112,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.00036464071011772743,"-",869103,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.0003635604117501213,"-",6403995,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.0003632603288702307,"-",1611877,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.0003580488895227973,"-",1320654,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.0003571386381204625,"-",3020980,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.0003559483093635631,"-",2907342,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.0003555582016197054,"-",2635724,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.00035048680094955424,"-",1007049,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.00034975659927515376,"-",2227811,"USD"
"FFIV","F5 INC","315616102","2427599",0.00034956654678455643,"-",693298,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.00034523535055146887,"-",1206615,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.0003401139360680026,"-",6358770,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.00033925369847898296,"-",1088927,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.0003379933503834424,"-",2945338,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.0003367330022879019,"-",2417352,"USD"
"EQR","EQUITY RESIDENTIAL","29476L107","2319157",0.00033539263209105723,"-",4194602,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.0003351625685498078,"-",4344572,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.0003347224469926349,"-",535653,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.00032947099659454945,"-",1464777,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.0003287808059708011,"-",2860524,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.0003285707479548777,"-",6922691,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.0003268902838274903,"-",6010860,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.0003251197948361358,"-",8835500,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.0003240795075191817,"-",10535481,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.00032327928650614015,"-",3782819,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.0003209486428056565,"-",3032572,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.0003207385847897331,"-",3148081,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.00032030846599522325,"-",6500118,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.0003175076924495776,"-",5648246,"USD"
"KEY","KEYCORP","493267108","2490911",0.0003159072504234945,"-",11337162,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.00031340655975773947,"-",915915,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.00031251631388073075,"-",637239,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.0003112359602598642,"-",3585928,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.00030960550994579193,"-",6564976,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.00030897533589802165,"-",3617550,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.00029997284950130374,"-",5881605,"USD"
"TPL","TEXAS PACIFIC LAND CORP","88262P102","BM99VY2",0.0002997027749094022,"-",712528,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.0002994527058428267,"-",2050052,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.0002970120317530499,"-",1422740,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.00029434129412202355,"-",1304312,"USD"
"DD","DUPONT DE NEMOURS INC","26614N201","BW60F13",0.00029144049294974777,"-",1668694,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.0002871993215806274,"-",2379818,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.000286999266327367,"-",2836146,"USD"
"L","LOEWS CORP","540424108","2523022",0.0002836083297846032,"-",2075882,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.0002835383104459621,"-",1715739,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.0002828381170595507,"-",6451732,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.000280977603204229,"-",3750590,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.00028096760044156596,"-",2648144,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.0002782168407092355,"-",14310745,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.00027776671638939955,"-",1693231,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.0002752460201983186,"-",790196,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.00027156500353832727,"-",1788291,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.00027056472727202526,"-",1571536,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.0002697745090216467,"-",586322,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.0002688342493313228,"-",3159650,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.0002674738736091521,"-",1547479,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.00026674367193475166,"-",1889901,"USD"
"PTC","PTC INC","69370C100","B95N910",0.00026504320228203825,"-",1421008,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.00026483314426611486,"-",8803702,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.00026391289010111704,"-",910564,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.00026243248122699006,"-",1449783,"USD"
"NVR","NVR INC","62944T105","2637785",0.00025608072693597246,"-",33143,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.0002532999589156529,"-",1452194,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.0002502091052527798,"-",2418773,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.0002469181963366462,"-",6723430,"USD"
"BALL","BALL CORP","058498106","2073022",0.0002458278952063771,"-",3275017,"USD"
"FDXF","FEDEX FREIGHT HOLDING CO","314352105","BVSVT37",0.0002456078344277906,"-",1333276,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.0002452477349719219,"-",8296404,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.0002450376769559985,"-",652181,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.00024166674593856078,"-",6743113,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.0002411165939920947,"-",3188133,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.0002371955110281909,"-",3470573,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.00023689542814830028,"-",1912282,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.00023280429821912515,"-",1431293,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.00022911327879647077,"-",1448747,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.00022899324564451456,"-",1675963,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.00022777290859962612,"-",2134610,"USD"
"MAS","MASCO CORP","574599106","2570200",0.00022506215991794772,"-",2489785,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.00022380181182240724,"-",476653,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.00022279153279344225,"-",2399668,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.0002160496707585668,"-",7835367,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.0002159996569452517,"-",486865,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.00021473930884971122,"-",8513925,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.0002129288088077046,"-",5465123,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.00021087824246178552,"-",1045359,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.00021081822588580741,"-",4348420,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.00020924779214771328,"-",6382454,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.0002091677700464091,"-",955192,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.00020763734735896707,"-",609831,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.00020682712358326247,"-",3133939,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.00020665707661799115,"-",518328,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.00020523668431984233,"-",940671,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.00020348620085381382,"-",3668197,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.0002020157947423499,"-",592582,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.00020124558201729738,"-",5023870,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.00019998523392175685,"-",2867588,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.00019844480847165178,"-",1629117,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.00019734450457871959,"-",389236,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.00019676434434426446,"-",1739981,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.0001954939934860609,"-",1372715,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.00019510388574220315,"-",1028384,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.00019467376694769329,"-",2454054,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.00019311333597226218,"-",1495475,"USD"
"HAS","HASBRO INC","418056107","2414580",0.00019233312048454662,"-",1641067,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.00019051261767987702,"-",482522,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.00019007249612270415,"-",1312177,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.00018973240219216143,"-",1810523,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.00018884215631515268,"-",2027155,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.0001884020347579798,"-",717473,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.00018738175296635179,"-",774239,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.00018671156786792943,"-",1288446,"USD"
"ECHO","ECHOSTAR CORP A","278768106","B2NC471",0.00018469100980999945,"-",1662073,"USD"
"IT","GARTNER INC","366651107","2372763",0.0001830205484452751,"-",823815,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.00018209029151761426,"-",1491639,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.00017314782169687446,"-",810763,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.00016876661165047177,"-",1929352,"USD"
"UDR","UDR INC","902653104","2727910",0.0001672461917256927,"-",3636957,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.00016553571931031633,"-",1236309,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.00016507559222781742,"-",873847,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.00016115450926391361,"-",1988324,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.0001601942440482637,"-",376683,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.00015861380754750653,"-",3613188,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.0001574334815532702,"-",4488466,"USD"
"AES","AES CORP","00130H105","2002479",0.00015662325777756556,"-",8772842,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.00015642320252430518,"-",1850064,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.00015596307544180627,"-",448079,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.00015534290415669905,"-",2606579,"USD"
"BEN","FRANKLIN RESOURCES INC","354613101","2350684",0.00015479275221023294,"-",3771857,"USD"
"BXP","BXP INC","101121101","2019479",0.0001524521057470863,"-",1818148,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.00015121176317687182,"-",851978,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.00013982861926635517,"-",970406,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.00013605757774239668,"-",655684,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.00013474721583354106,"-",5686662,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.00013009593119523683,"-",1191039,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.00012765525710545998,"-",1031371,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.00012463442278122795,"-",2333441,"USD"
"FOX","FOX CORP   CLASS B","35137L204","BJJMGY5",0.00012118346966248609,"-",1720912,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.00011794257455966763,"-",1322888,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.00011282116007620145,"-",1922410,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00010627935329458645,"-",3587832,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.0001042988062873085,"-",1376890,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.00010395871235676582,"-",3938110,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.00010074782554193642,"-",1973590,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.0000968667536286847,"-",312395,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.00009269560159820541,"-",5252476,"USD"
"DVA","DAVITA INC","23918K108","2898087",0.00008582370364871074,"-",395207,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",0.00007036943533434499,"-",2071474,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",0.00005987653730083712,"-",1500313,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",0.00004671290163630293,"-",3866110,"USD"
"2602335D","CONTRA HOLOGIC INCORPO","436CVR021","-",3.00082879890597e-8,"-",2578626,"USD"
