"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0005618622332489801,"-",1582014,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0005557003443835674,"-",1785758,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0005556403259855276,"-",2483861,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.0005530795410024989,"-",1395876,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005478979526384017,"-",3627542,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.0005464275018864283,"-",542060,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0005443268579550376,"-",23411822,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0005422562232226667,"-",4047176,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005420461588295276,"-",24717777,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.0005380049200281854,"-",1653308,"USD"
"CCL","CARNIVAL CORP LTD","G2004J103","BVV7RC7",0.0005349139725291391,"-",15631269,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.000534483840676521,"-",1830708,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005229002898548521,"-",3971902,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.0005228302683904725,"-",2256158,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.0005181188241443533,"-",4689428,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.000514547729460989,"-",4243330,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0005116968555541015,"-",7626356,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0005003533783245916,"-",732294,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.000498002657734702,"-",5546969,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0004973024430909051,"-",2712168,"USD"
"RMD","RESMED INC","761152107","2732903",0.000490750434638234,"-",1768661,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.0004888498520336424,"-",2467449,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.000486689189704212,"-",1151846,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.00048446850897674177,"-",5331075,"USD"
"KR","KROGER CO","501044101","2497406",0.00048013718125154085,"-",6916782,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.00047831662317766887,"-",4778559,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.00047534571247470197,"-",565007,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.00047534571247470197,"-",5111896,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.0004699240505184459,"-",2115283,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.000465822793319064,"-",2575723,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.00046445237323049004,"-",5156298,"USD"
"CASY","CASEY S GENERAL STORES INC","147528103","2179414",0.0004622316925030199,"-",451322,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.0004573401930627814,"-",5712038,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.00045513951846799116,"-",4337922,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.0004541792240993554,"-",2571708,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.00045359904625163794,"-",1802769,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.0004488675958728389,"-",3373482,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.00044611675262935097,"-",1278596,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.00044393608416724064,"-",1435546,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.0004405950600096954,"-",2898433,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.000436593833473713,"-",1929751,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.0004351733980534393,"-",2550895,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.00043462322940474176,"-",245053,"USD"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.00043088208259359825,"-",2536722,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.00042678082539421633,"-",13311348,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.0004247502029272053,"-",10183000,"USD"
"FISV","FISERV INC","337738108","2342034",0.0004230296755167329,"-",6502127,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.00042274958965921413,"-",2024502,"USD"
"DOV","DOVER CORP","260003108","2278407",0.00042271958046019424,"-",1643284,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.00042170927075985874,"-",4678509,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.0004178680932853157,"-",5778347,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.00041335671036599555,"-",644612,"USD"
"HSY","HERSHEY CO/THE","427866108","2422806",0.00040663464978554526,"-",1810664,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.00040579439221298893,"-",10405825,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.00040468405184925383,"-",4691971,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.00040323360722996024,"-",1886429,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.00040195321473844597,"-",4579098,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.00040029270572601323,"-",11158274,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.0003997825493426755,"-",2380970,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.00039952246961783667,"-",797081,"USD"
"PPL","PPL CORP","69351T106","2680905",0.00039940243282175715,"-",9173752,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.0003983821200550817,"-",2688595,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.0003979719943351435,"-",1000199,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.00039718175209428695,"-",4101515,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.00039557125841355406,"-",1349651,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.00039537119708675495,"-",7973549,"USD"
"CPRT","COPART INC","217204106","2208073",0.00039209019132724945,"-",10806799,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.0003918701238677704,"-",6399502,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.0003895894247422605,"-",2717759,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.00038917929902232233,"-",1309060,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0003802765699797616,"-",2572426,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0003800264933212627,"-",1694229,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.000379506333871585,"-",2322365,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.00037719562554705516,"-",1396317,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.00037353450326663135,"-",861436,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.00036859298849469316,"-",3475044,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.00036691247334958056,"-",6347521,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.00036673241815546136,"-",2612536,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.00036551204406198677,"-",2881723,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.00036203097697568216,"-",2994426,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0003618909340469228,"-",282455,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.00035680937634622516,"-",1597665,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.00035472873854751433,"-",530978,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.0003543386189602561,"-",998260,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.00035392849324031783,"-",2919345,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.00035159777878310814,"-",1195956,"USD"
"FFIV","F5 INC","315616102","2427599",0.0003510576132007506,"-",687127,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.0003489669723356998,"-",2208176,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.0003487869171415806,"-",1594900,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.0003429051141336865,"-",1079390,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.00033783355949932887,"-",8757442,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.0003346825936022428,"-",5957939,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.00033421244948426493,"-",2396034,"USD"
"EQR","EQUITY RESIDENTIAL","29476L107","2319157",0.00033397237589210594,"-",4157684,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.00033259195273719206,"-",6302857,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.00033234187607869315,"-",6442709,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.0003274603797047947,"-",5598130,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.0003273203367760353,"-",3120405,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.0003260199381518411,"-",1451874,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.0003256098124319028,"-",3005831,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.00032212874534559826,"-",3749346,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.00032187866868709934,"-",4306237,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.00032096838965016335,"-",631629,"USD"
"TPL","TEXAS PACIFIC LAND CORP","88262P102","BM99VY2",0.0003180574973452362,"-",706170,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.0003176773808243179,"-",10443024,"USD"
"KEY","KEYCORP","493267108","2490911",0.0003146564547896512,"-",11237304,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.0003126358353889801,"-",3554325,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.0003101550749366711,"-",3585760,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.00030459337005165563,"-",6507193,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.0003035830603513201,"-",2031913,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.00030222264332908607,"-",5829619,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.00030042209138789406,"-",2835279,"USD"
"DD","DUPONT DE NEMOURS INC","26614N201","BW60F13",0.0002990316651666402,"-",1677021,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.0002973311438888477,"-",907874,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.0002971210794957086,"-",1410211,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.0002903390005172185,"-",1292905,"USD"
"L","LOEWS CORP","540424108","2523022",0.00028730807141621193,"-",2057556,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.00028497735695900224,"-",14184628,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.00028456723123906403,"-",2811088,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.0002835869307377483,"-",2624769,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.0002830367620890508,"-",2358874,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.0002829667406246711,"-",3717491,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.000281176191749819,"-",1700592,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.00027978576552856513,"-",1678271,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.00027849536997071083,"-",6394884,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.0002746942047615276,"-",581086,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.00027303369574909495,"-",783277,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.00027232347803895807,"-",1873258,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.0002694125857340309,"-",8725536,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.000267582024593819,"-",6861729,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.00026668174862322293,"-",1533828,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.0002650312426771303,"-",3131600,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.0002643110219006534,"-",902523,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.0002622303841019426,"-",1439478,"USD"
"PTC","PTC INC","69370C100","B95N910",0.0002614901571927859,"-",1408479,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.0002602197677676115,"-",1557698,"USD"
"NVR","NVR INC","62944T105","2637785",0.0002600197064408124,"-",32769,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.00025732888159536423,"-",1437067,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.00025521823459763356,"-",1772583,"USD"
"BALL","BALL CORP","058498106","2073022",0.0002519772411034879,"-",3246219,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.00024950648371751876,"-",3160083,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.0002483661341547638,"-",646384,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.0002464055331521324,"-",2397563,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.0002449951007981987,"-",6664151,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.00024326457032138632,"-",1895452,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.00024325456725504636,"-",8223287,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.00023956343577560265,"-",3440092,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.00023927334685174394,"-",6683460,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.00023193109615821632,"-",472539,"USD"
"MAS","MASCO CORP","574599106","2570200",0.00023189108389285652,"-",2467906,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.00023066070673304195,"-",1418764,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.00023031059941114348,"-",2115723,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.00022925027437910818,"-",1436031,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.00022878013026113024,"-",1661190,"USD"
"FDXF","FEDEX FREIGHT HOLDING CO","314352105","BVSVT37",0.00022751974390229583,"-",1321495,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.00022548912143528476,"-",2378537,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.0002177767572871788,"-",482564,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.0002160562298767064,"-",4310085,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.00021556607962604856,"-",6326541,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.0002153560152329095,"-",1036009,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.0002136354878224371,"-",7766364,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.00021360547862341722,"-",8439312,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.00021152484082470643,"-",946777,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.0002098943410112936,"-",604408,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.00020964426435279471,"-",5417064,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.0002068133965785872,"-",932443,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.00020515288756615453,"-",385870,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.00020514288449981455,"-",3635846,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.0002047727710452362,"-",513840,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.00020440265759065786,"-",587346,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.00020337234175764237,"-",2842343,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.00020276215471090508,"-",3106450,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.0001997212225435585,"-",1724647,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0001983808116540044,"-",1019408,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.00019796068286772627,"-",1277039,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.00019574000214025606,"-",1482385,"USD"
"HAS","HASBRO INC","418056107","2414580",0.0001947797077716203,"-",1626481,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.0001943095636536424,"-",1360560,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.00019347930914742606,"-",478221,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.00019123862228727592,"-",4979551,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.00018942806727974393,"-",711115,"USD"
"IT","GARTNER INC","366651107","2372763",0.00018869784343692714,"-",816522,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.00018832772998234878,"-",1300583,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.00018801763492581016,"-",2009390,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.00018652717804115674,"-",2432362,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.00018625709524997794,"-",1794628,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.00018443653717610596,"-",767507,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.00018253595457151436,"-",1478549,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.0001808154271610419,"-",1614718,"USD"
"ECHO","ECHOSTAR CORP A","278768106","B2NC471",0.0001788548261584106,"-",1647300,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.00017149256933220308,"-",803470,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.00017027219523872846,"-",1912335,"USD"
"UDR","UDR INC","902653104","2727910",0.0001659408675135276,"-",3604980,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.00016463046582299338,"-",373317,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.0001642203401030552,"-",866180,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.0001637702021177572,"-",1225463,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.00016357014079095806,"-",3581398,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.00016341009172951877,"-",1970746,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.00015820849723274173,"-",2583578,"USD"
"AES","AES CORP","00130H105","2002479",0.00015774835618110374,"-",8695611,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.0001571881844660662,"-",4449009,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.0001550875405346755,"-",444152,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.0001546374025493775,"-",1833795,"USD"
"BEN","FRANKLIN RESOURCES INC","354613101","2350684",0.0001539071787065607,"-",3738571,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.0001508062281411744,"-",844498,"USD"
"BXP","BXP INC","101121101","2019479",0.00015008600736469757,"-",1802066,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.00013856247494106844,"-",961804,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.00013531147838058278,"-",649887,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.00013219052168251654,"-",1022208,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.00013007987468478588,"-",5636920,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.00012992982868968654,"-",1180567,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.0001259486082863841,"-",2312684,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.00012152725296412362,"-",1311294,"USD"
"FOX","FOX CORP   CLASS B","35137L204","BJJMGY5",0.00011649571059512583,"-",1705765,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.00011314468337124062,"-",1905393,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.00011128411303200883,"-",3903702,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.00010723287116432672,"-",1364735,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00010664269025026932,"-",3556229,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.0001013410650900927,"-",1956199,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.00009805005626424725,"-",309590,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.00008712670782101546,"-",5206287,"USD"
"DVA","DAVITA INC","23918K108","2898087",0.00008619642265139956,"-",391654,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",0.00007102177101368654,"-",2053148,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",0.000059958379641695363,"-",1487223,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",0.000044353596151364236,"-",3831889,"USD"
"2602335D","CONTRA HOLOGIC INCORPO","436CVR021","-",3.000919901986755e-8,"-",2578626,"USD"
